Date,SnP Return,0,5,10,15,20,25,30,35,40
3/10/2014,0.011103635,0.008002731,0.007308433,0.005100272,0.004587136,0.007141776,0.006719933,0.005893148,0.009204045,0.007031963
6/10/2014,-0.001566386,0.003749722,0.00336771,0.003278652,-0.001521055,0.0004235,0.002931429,0.000508912,0.003584475,0.000294959
7/10/2014,-0.015241618,-0.002308651,-0.001000078,-0.003983399,-0.003212312,-0.001696179,3.96E-05,-0.002383061,0.000794545,-0.002611436
8/10/2014,0.017310947,0.006892395,0.008089078,0.005369586,0.005148062,0.008912927,0.008856223,0.00951927,0.011674289,0.007764212
9/10/2014,-0.020877849,-0.000907316,-0.000465115,-0.001893511,-0.003872202,-0.001853152,-0.001765042,-0.004563359,0.000169348,-0.003265186
10/10/2014,-0.01151708,0.004253954,0.003529666,7.41E-05,-0.001538994,-0.000240728,0.000419282,-0.001086226,0.001771665,-0.000279012
13/10/2014,-0.016605033,0.002380631,3.66E-05,0.001394284,-0.004076023,-0.003131127,-0.000152886,-0.004477644,-0.001194894,-0.001833413
14/10/2014,0.00157762,0.005226507,0.00477983,0.004059825,-0.000592535,0.004664626,0.008188107,0.005337873,0.007406531,0.00388835
15/10/2014,-0.008133301,0.001144694,0.000400396,-9.00E-05,-0.00456168,0.000120826,0.003121261,0.001328837,0.003982774,0.000630567
16/10/2014,0.000144967,0.00383456,0.002251209,0.002522728,0.001553424,0.001167348,0.001538915,0.002391821,0.003807057,0.000204884
17/10/2014,0.012801813,0.008537491,0.006784126,0.006760611,0.002990523,0.005066323,0.006320136,0.005948578,0.007492736,0.003770526
