Date,T39.SI,S59.SI,U96.SI,A17U.SI,N21.SI,U14.SI,U11.SI,S63.SI,O39.SI,C61U.SI,CC3.SI,MC0.SI,C09.SI,Y92.SI,BN4.SI,S58.SI,D05.SI,C52.SI,C38U.SI,Z74.SI,C31.SI,F34.SI,J36.SI,G13.SI,C07.SI,S51.SI,BS6.SI,H78.SI,E5H.SI,^STI
2014-05-29,3.87,4.459,4.953,2.05281,1.04885,6.37,20.55,3.48,8.39326,1.421,3.591,2.634,10.15,0.026,9.36487,2.78,15.36,2.128,1.776,3.48,3.02607,3.031,56.16,1.28175,41.80735,3.72,1.038,6.34,0.56065,3300.709961
2014-05-30,3.73,4.477,4.925,2.04451,1.03761,6.18,20.57,3.52,8.4627,1.425,3.608,2.587,10.02,0.026,9.28625,2.78,15.29,2.11,1.784,3.48,3.02607,3.003,56.11,1.28653,39.94653,3.738,0.928,6.41,0.55107,3295.850098
2014-06-02,3.79,4.468,4.962,2.00295,1.04885,6.3,20.69,3.51,8.44535,1.4,3.599,2.578,10.09,0.026,9.32119,2.81,15.3,2.11,1.776,3.48,3.02607,3.031,56.11,1.28653,40.01986,3.729,0.956,6.38,0.54627,3302.23999
2014-06-03,3.81,4.45,4.898,1.98633,1.06757,6.29,20.61,3.49,8.4193,1.4,3.608,2.559,10.01,0.026,9.3474,2.8,15.36,2.173,1.759,3.47,3.03556,2.994,55.98,1.28175,39.98319,3.701,0.965,6.39,0.54627,3296.669922
2014-06-04,3.82,4.486,4.889,1.92815,1.06757,6.28,20.3,3.5,8.4627,1.396,3.608,2.531,9.89,0.026,9.32119,2.79,15.37,2.191,1.716,3.48,3.02607,2.994,54.63,1.28653,40.14821,3.683,0.956,6.24,0.53669,3280.169922
2014-06-05,3.79,4.513,4.862,1.93646,1.1013,6.37,20.38,3.53,8.44535,1.409,3.608,2.522,9.86,0.026,9.3474,2.79,15.39,2.182,1.724,3.45,3.0071,3.012,54.2,1.27697,40.84485,3.71,0.947,6.25,0.54627,3279.639893
2014-06-06,3.83,4.504,4.871,1.95309,1.09755,6.35,20.72,3.54,8.47138,1.396,3.625,2.541,9.94,0.026,9.39108,2.81,15.45,2.273,1.733,3.45,3.03556,3.031,55.03,1.28175,41.21145,3.738,0.937,6.17,0.54627,3299.429932
2014-06-09,3.83,4.522,4.88,1.92815,1.0938,6.37,20.67,3.57,8.45402,1.404,3.651,2.578,10,0.026,9.3474,2.8,15.44,2.237,1.75,3.47,3.06402,3.022,55.47,1.28653,41.26649,3.71,0.937,6.27,0.55586,3305.199951
2014-06-10,3.84,4.531,4.862,1.92815,1.07507,6.3,20.59,3.54,8.48874,1.396,3.668,2.569,9.97,0.026,9.36487,2.77,15.42,2.228,1.733,3.45,3.04504,2.994,54.74,1.28175,40.92731,3.71,0.947,6.21,0.55586,3293.820068
2014-06-11,3.82,4.54,4.88,1.91984,1.06384,6.32,20.55,3.56,8.49742,1.4,3.668,2.485,10.06,0.025,9.38234,2.79,15.4,2.228,1.724,3.45,3.06402,2.994,55.34,1.28175,41.42228,3.72,0.947,6.15,0.55107,3290.040039
2014-06-12,3.86,4.54,4.852,1.91153,1.09006,6.28,20.5,3.54,8.48006,1.396,3.659,2.494,10.16,0.025,9.38234,2.81,15.43,2.246,1.724,3.45,3.0735,3.012,55.26,1.27219,41.45903,3.674,0.97,6.22,0.55107,3293.01001
2014-06-13,3.82,4.54,4.852,1.90322,1.08256,6.32,20.49,3.54,8.47138,1.396,3.668,2.494,10.13,0.025,9.41728,2.78,15.49,2.219,1.711,3.45,3.06402,3.022,55.85,1.27697,41.43151,3.665,0.974,6.23,0.55107,3293.25
2014-06-16,3.86,4.531,4.862,1.90322,1.0451,6.33,20.59,3.54,8.48006,1.4,3.659,2.476,10.08,0.025,9.40855,2.81,15.47,2.246,1.698,3.45,3.0071,3.003,56.19,1.27219,40.88151,3.665,0.974,6.14,0.55107,3290.26001
2014-06-17,3.85,4.531,4.871,1.8949,1.03761,6.28,20.52,3.51,8.40194,1.396,3.659,2.466,9.96,0.025,9.32993,2.78,15.41,2.237,1.685,3.44,3.02607,3.003,55.79,1.27219,40.17573,3.665,0.974,6.07,0.55107,3274.439941
2014-06-18,3.85,4.54,4.898,1.8949,1.03012,6.25,20.47,3.5,8.4193,1.4,3.685,2.485,9.93,0.025,9.33866,2.81,15.43,2.246,1.694,3.45,3.04504,2.994,54.97,1.27219,40.23991,3.665,1.015,6.15,0.54627,3276.800049
2014-06-19,3.82,4.558,4.871,1.91153,1.04885,6.24,20.42,3.49,8.39326,1.4,3.694,2.485,9.97,0.025,9.31245,2.78,15.45,2.21,1.69,3.41,3.06402,2.984,55.68,1.27219,40.14821,3.665,1.048,6.09,0.54627,3269.02002
2014-06-20,3.8,4.504,4.934,1.8949,1.0451,6.22,20.41,3.49,8.33251,1.417,3.659,2.494,10.01,0.025,9.32993,2.79,15.3,2.191,1.69,3.39,3.05453,2.994,55.65,1.27219,40.05651,3.656,1.034,6.03,0.54148,3258.800049
2014-06-23,3.82,4.486,4.898,1.90322,1.04885,6.22,20.43,3.48,8.34118,1.4,3.634,2.485,9.9,0.025,9.32993,2.77,15.28,2.2,1.694,3.4,3.06402,2.994,54.91,1.27219,40.22153,3.674,1.015,6.07,0.53669,3257.399902
2014-06-24,3.81,4.558,4.898,1.88659,1.0451,6.18,20.51,3.5,8.34118,1.4,3.625,2.476,10.01,0.025,9.36487,2.78,15.24,2.264,1.698,3.42,3.05453,3.003,54.95,1.27219,40.12984,3.683,1.034,6.01,0.54148,3262.030029
2014-06-25,3.79,4.531,4.898,1.91153,1.01889,6.09,20.53,3.48,8.33251,1.4,3.608,2.494,10.08,0.025,9.36487,2.77,15.16,2.237,1.69,3.46,3.04504,2.994,54.52,1.27697,40.18487,3.665,1.011,6.07,0.54627,3261.540039
2014-06-26,3.83,4.558,4.898,1.92815,1.03386,6.15,20.6,3.49,8.33251,1.413,3.608,2.503,10.15,0.025,9.42602,2.79,15.25,2.255,1.716,3.47,3.03556,2.994,55.45,1.28653,40.19402,3.692,1.015,6.12,0.54148,3278.570068
2014-06-27,3.81,4.54,4.916,1.92815,1.02638,6.11,20.58,3.48,8.31514,1.417,3.608,2.503,10.07,0.025,9.44349,2.82,15.2,2.264,1.698,3.48,3.04504,2.984,54.74,1.28175,40.14821,3.701,1.002,6.11,0.54148,3271.050049
2014-06-30,3.79,4.522,4.889,1.91153,1.02638,6.11,20.52,3.45,8.28911,1.434,3.582,2.513,9.89,0.025,9.42602,2.8,15.15,2.264,1.703,3.44,3.03556,2.984,54.11,1.27219,40.56985,3.72,0.993,6.09,0.5319,3255.669922
2014-07-01,3.78,4.531,4.862,1.8949,1.01889,6.05,20.51,3.45,8.20231,1.404,3.548,2.485,9.81,0.025,9.35613,2.81,15.2,2.228,1.69,3.43,2.99761,2.965,54.45,1.27219,39.88236,3.674,1.006,6.03,0.52231,3242.639893
2014-07-02,3.78,4.549,4.916,1.92815,1.04136,6.09,20.65,3.46,8.22835,1.404,3.574,2.494,9.87,0.025,9.38234,2.82,15.28,2.264,1.681,3.46,3.01659,2.994,54.74,1.28175,40.76239,3.674,1.002,6.07,0.52711,3263.909912
2014-07-03,3.8,4.54,4.889,1.93646,1.04136,6.09,21.03,3.46,8.23703,1.4,3.591,2.485,9.91,0.026,9.39108,2.83,15.39,2.255,1.681,3.45,3.03556,2.984,54.8,1.27219,40.92731,3.665,0.997,6.08,0.5319,3273.149902
2014-07-04,3.78,4.54,4.907,1.92815,1.04885,6.12,21.3,3.46,8.21967,1.404,3.582,2.513,9.84,0.025,9.40855,2.84,15.45,2.273,1.672,3.44,3.01659,2.994,54.29,1.27219,40.77153,3.647,0.997,6.08,0.52711,3272.25
2014-07-07,3.81,4.531,4.916,1.92815,1.0451,6.08,21.51,3.49,8.21099,1.396,3.582,2.531,9.88,0.025,9.45223,2.85,15.52,2.264,1.668,3.47,3.02607,3.003,55.38,1.27697,41.72479,3.701,0.993,6.03,0.5319,3291.570068
2014-07-08,3.81,4.54,4.898,1.91153,1.04885,6.05,21.41,3.46,8.20231,1.387,3.574,2.522,9.81,0.025,9.40855,2.82,15.44,2.264,1.668,3.45,3.02607,3.012,55.42,1.27219,42.57731,3.692,0.988,6.07,0.5319,3283.340088
2014-07-09,3.81,4.54,4.907,1.90322,1.03012,6.12,21.14,3.45,8.19363,1.392,3.556,2.513,9.86,0.025,9.39108,2.8,15.39,2.264,1.664,3.45,3.02607,2.994,55.38,1.2674,42.89811,3.674,0.979,6.11,0.5319,3275.459961
2014-07-10,3.81,4.522,4.934,1.92815,1.02638,6.18,21.14,3.43,8.15891,1.392,3.582,2.494,9.86,0.025,9.39981,2.78,15.35,2.264,1.677,3.43,3.04504,2.984,55.27,1.26262,42.17395,3.656,0.983,6.15,0.52231,3269.5
2014-07-11,3.81,4.54,4.934,1.92815,1.03761,6.19,21.9,3.42,8.15891,1.413,3.574,2.494,9.83,0.025,9.4697,2.8,15.53,2.264,1.681,3.47,3.06402,3.003,55.2,1.2674,41.53235,3.683,0.988,6.25,0.52711,3293.72998
2014-07-14,3.78,4.558,4.943,1.91153,1.03386,6.11,21.82,3.41,8.22835,1.413,3.574,2.503,9.84,0.025,9.50464,2.81,15.54,2.291,1.69,3.47,3.0735,2.984,54.61,1.2674,41.69728,3.683,0.983,6.24,0.51752,3290.97998
2014-07-15,3.76,4.567,4.943,1.92815,1.03012,6.14,21.72,3.4,8.29778,1.413,3.556,2.522,9.87,0.025,9.48717,2.81,15.53,2.291,1.694,3.49,3.08299,3.003,54.03,1.27219,42.07312,3.674,0.979,6.1,0.52231,3291.419922
2014-07-16,3.77,4.603,4.962,1.91984,1.04885,6.16,21.89,3.42,8.31514,1.417,3.539,2.559,9.84,0.025,9.48717,2.84,15.56,2.318,1.707,3.52,3.08299,2.994,54.4,1.27219,42.14643,3.683,0.974,6.13,0.5319,3304.429932
2014-07-17,3.78,4.576,4.989,1.91984,1.06009,6.12,21.46,3.4,8.30647,1.404,3.556,2.559,9.91,0.025,9.47844,2.84,15.68,2.354,1.703,3.55,3.08299,2.994,54.83,1.2674,42.16481,3.692,0.97,6.16,0.53669,3306.889893
2014-07-18,3.77,4.585,5.007,1.93646,1.0526,6.12,21.55,3.43,8.31514,1.442,3.556,2.569,10.02,0.025,9.50464,2.83,15.77,2.318,1.707,3.52,3.09248,3.003,54.51,1.2674,42.73309,3.701,0.974,6.19,0.5319,3310.530029
2014-07-21,3.78,4.567,5.007,1.93646,1.0526,6.12,21.65,3.4,8.30647,1.438,3.548,2.559,10.01,0.025,9.50464,2.83,15.81,2.336,1.711,3.52,3.12093,3.003,54.58,1.26262,42.24727,3.71,0.979,6.18,0.5319,3314.27002
2014-07-22,3.79,4.567,4.998,1.92815,1.04885,6.11,21.62,3.4,8.31514,1.43,3.582,2.573,10.12,0.025,9.51338,2.83,15.93,2.345,1.733,3.52,3.13042,3.003,54.66,1.2674,42.15557,3.729,0.983,6.16,0.5319,3316.909912
2014-07-23,3.78,4.585,5.035,1.93646,1.06009,6.14,21.91,3.44,8.3759,1.455,3.608,2.63,10.08,0.025,9.51338,2.81,16.2,2.345,1.724,3.57,3.14939,3.022,54.65,1.2674,42.98972,3.72,1.011,6.17,0.52711,3340.699951
2014-07-24,3.78,4.576,5.025,1.95309,1.07882,6.16,21.77,3.47,8.43666,1.444,3.625,2.611,10.24,0.026,9.54832,2.81,16.31,2.354,1.72,3.57,3.13991,3.096,54.74,1.27697,42.66891,3.729,1.02,6.19,0.52711,3353.889893
2014-07-25,3.79,4.548,5.007,1.95309,1.08631,6.14,21.58,3.49,8.45402,1.44,3.651,2.611,10.19,0.026,9.63568,2.81,16.3,2.373,1.724,3.56,3.15888,3.106,54.14,1.27697,42.41229,3.729,1.015,6.13,0.52231,3350.169922
2014-07-29,3.79,4.392,4.998,1.95309,1.07507,6.18,21.85,3.45,8.47138,1.444,3.625,2.64,10.15,0.026,9.67936,2.81,16.31,2.336,1.733,3.57,3.12093,3.068,54.65,1.27219,42.80641,3.756,1.015,6.13,0.52231,3356.080078
2014-07-30,3.78,4.309,4.989,1.93646,1.06384,6.16,21.92,3.43,8.60157,1.457,3.617,2.621,10.1,0.025,9.62695,2.78,16.35,2.318,1.73,3.57,3.14939,3.068,54.36,1.27219,42.45809,3.756,0.997,6.14,0.51752,3353.649902
2014-07-31,3.78,4.272,4.989,1.93646,1.06384,6.21,22.02,3.45,8.66233,1.44,3.659,2.64,10.23,0.025,9.67994,2.75,16.48,2.345,1.721,3.64,3.27271,3.059,54.72,1.27697,42.62311,3.756,1.002,6.25,0.51273,3374.060059
2014-08-01,3.77,4.291,4.98,1.91984,1.05634,6.14,21.12,3.44,8.61026,1.427,3.625,2.649,10.05,0.025,9.57395,2.75,16.56,2.318,1.721,3.58,3.25374,3.05,53.87,1.27697,42.43981,3.71,0.993,6.33,0.51273,3344.419922
2014-08-04,3.77,4.236,4.943,1.91984,1.04885,6.13,20.9,3.44,8.55818,1.431,3.582,2.649,9.93,0.025,9.53863,2.73,16.39,2.336,1.708,3.55,3.22528,3.022,54.33,1.27697,42.47647,3.72,0.983,6.33,0.50794,3318.399902
2014-08-05,3.77,4.18,4.934,1.91153,1.0451,6.13,20.78,3.46,8.64497,1.448,3.634,2.64,9.81,0.026,9.61811,2.74,16.57,2.4,1.708,3.59,3.26323,3.031,53.87,1.27697,42.74224,3.656,0.979,6.27,0.50794,3327.669922
2014-08-06,3.8,4.226,4.925,1.90322,1.04136,6.13,20.59,3.45,8.76649,1.431,3.591,2.564,9.7,0.026,9.58279,2.75,16.62,2.345,1.708,3.6,3.19682,3.031,53.92,1.26262,42.12815,3.62,1.006,6.22,0.51273,3320.22998
2014-08-07,3.79,4.217,4.862,1.91984,1.02638,6.09,20.63,3.43,8.82725,1.431,3.556,2.592,9.79,0.026,9.59162,2.73,16.41,2.327,1.726,3.6,3.20631,3.031,53.39,1.25305,41.22069,3.629,1.025,6.24,0.50794,3314.219971
2014-08-08,3.78,4.208,4.807,1.90322,1.01139,6,20.68,3.43,8.76649,1.409,3.548,2.573,9.68,0.026,9.53863,2.71,16.11,2.354,1.713,3.56,3.17785,3.003,53.22,1.21958,40.72564,3.602,1.043,6.22,0.50794,3288.889893
2014-08-11,3.76,4.217,4.834,1.91984,1.02638,6,20.62,3.45,8.87933,1.414,3.565,2.602,9.62,0.026,9.57395,2.73,16.25,2.318,1.717,3.61,3.18734,3.012,53.2,1.22914,40.99149,3.629,1.034,6.29,0.50315,3306.449951
2014-08-12,3.78,4.208,4.798,1.91984,1.01514,5.99,20.73,3.45,8.80121,1.418,3.539,2.583,9.6,0.026,9.59162,2.73,16.32,2.354,1.717,3.59,3.14939,2.984,53.39,1.22914,40.97321,3.629,1.057,6.24,0.50315,3303.389893
2014-08-13,3.77,4.19,4.825,1.92815,1.02263,5.96,20.86,3.44,8.8446,1.422,3.513,2.602,9.72,0.025,9.61811,2.74,16.34,2.318,1.721,3.58,3.17785,2.975,53.22,1.21479,41.15651,3.602,1.071,6.24,0.50315,3301.409912
2014-08-14,3.75,4.18,4.852,1.93646,1.01514,5.93,20.96,3.42,8.8446,1.414,3.504,2.611,9.46,0.025,9.66227,2.73,16.28,2.3,1.721,3.55,3.12093,3.003,53.24,1.21958,40.95483,3.602,1.066,6.27,0.50794,3294.830078
2014-08-15,3.78,4.199,4.871,1.94477,1.03012,5.99,20.81,3.42,8.85329,1.409,3.539,2.63,9.67,0.026,9.66227,2.76,16.26,2.282,1.721,3.58,3.15888,3.003,54.74,1.20523,41.47731,3.62,1.071,6.48,0.51273,3314.77002
2014-08-18,3.76,4.18,4.806,1.94477,1.04136,5.96,20.93,3.39,8.85329,1.418,3.548,2.63,9.54,0.026,9.66227,2.72,16.29,2.264,1.73,3.57,3.12093,2.984,55.69,1.19088,41.53235,3.592,1.084,6.43,0.50315,3312.780029
2014-08-19,3.76,4.171,4.751,1.95309,1.04136,6.07,21.05,3.39,8.94878,1.44,3.565,2.63,9.51,0.026,9.66227,2.74,16.24,2.28,1.743,3.58,3.18734,2.975,55.39,1.19566,41.37647,3.602,1.089,6.45,0.49836,3316.429932
2014-08-20,3.77,4.19,4.733,1.95309,1.04136,5.96,21.21,3.36,9.00951,1.444,3.574,2.649,9.69,0.027,9.64461,2.79,16.31,2.335,1.748,3.56,3.14939,2.994,55.09,1.19566,41.41313,3.602,1.089,6.49,0.49356,3323.649902
2014-08-21,3.76,4.171,4.715,1.95309,1.04136,5.99,21.2,3.35,9.06164,1.444,3.591,2.649,9.87,0.027,9.66227,2.77,16.36,2.335,1.756,3.57,3.15888,2.984,54.17,1.19566,41.05567,3.611,1.061,6.37,0.49356,3324.090088
2014-08-22,3.78,4.144,4.659,1.95309,1.04136,6.06,21.21,3.35,9.03553,1.448,3.591,2.678,9.95,0.027,9.67994,2.79,16.47,2.298,1.748,3.54,3.19682,2.965,54.9,1.1861,40.78981,3.611,1.08,6.42,0.48877,3325.5
2014-08-25,3.77,4.144,4.696,1.94477,1.03012,6.03,21.42,3.38,9.0914,1.453,3.609,2.678,10.03,0.035,9.67994,2.79,16.49,2.335,1.743,3.56,3.19682,2.956,55.31,1.18131,40.78981,3.62,1.066,6.45,0.48877,3330.280029
2014-08-26,3.78,4.153,4.687,1.93646,1.02263,5.97,21.41,3.38,9.12781,1.457,3.609,2.706,9.9,0.034,9.6976,2.8,16.38,2.335,1.743,3.55,3.18734,2.956,54.87,1.1574,40.82648,3.62,1.066,6.49,0.49356,3323.02002
2014-08-27,3.79,4.162,4.742,1.94477,1.01889,5.99,21.56,3.41,9.10961,1.461,3.609,2.734,9.99,0.035,9.71527,2.81,16.5,2.326,1.756,3.57,3.18734,2.975,55.4,1.19088,41.21779,3.62,1.075,6.47,0.49836,3341.459961
2014-08-28,3.78,4.199,4.715,1.95309,1.01889,6.02,21.54,3.39,9.0186,1.47,3.591,2.706,9.79,0.036,9.67994,2.82,16.5,2.298,1.756,3.58,3.15888,2.965,55.82,1.17653,41.48466,3.611,1.061,6.28,0.49836,3330.219971
2014-08-29,3.78,4.208,4.705,1.95309,1.01889,5.95,21.27,3.36,9.10051,1.47,3.609,2.696,9.74,0.037,9.62695,2.77,16.46,2.308,1.748,3.56,3.14939,2.975,55.33,1.16697,41.47548,3.638,1.071,6.31,0.48877,3327.090088
2014-09-01,3.8,4.217,4.715,1.93646,1.01514,5.96,21.32,3.36,8.9549,1.466,3.591,2.725,9.61,0.036,9.60928,2.8,16.49,2.326,1.748,3.55,3.11145,2.956,55.11,1.16218,40.96928,3.62,1.061,6.33,0.48877,3314.129883
2014-09-02,3.81,4.226,4.715,1.94477,1.01889,5.99,21.4,3.39,8.87299,1.461,3.609,2.715,9.68,0.036,9.63578,2.82,16.47,2.381,1.739,3.61,3.14939,2.965,55.59,1.18131,40.89556,3.629,1.084,6.33,0.48877,3328.300049
2014-09-03,3.8,4.236,4.751,1.95309,1.03012,6.03,21.42,3.39,8.9185,1.461,3.609,2.763,9.72,0.036,9.6976,2.82,16.59,2.381,1.743,3.6,3.20631,2.965,57.3,1.16697,41.49394,3.648,1.103,6.44,0.49356,3348.77002
2014-09-04,3.83,4.245,4.705,1.9697,1.02638,6.04,21.29,3.39,8.79109,1.461,3.617,2.782,9.68,0.036,9.58279,2.79,16.7,2.363,1.739,3.6,3.19682,2.975,57.92,1.1574,41.03363,3.648,1.112,6.48,0.49356,3346.340088
2014-09-05,3.82,4.245,4.724,1.9614,1.02263,6.05,21.08,3.38,8.88209,1.47,3.609,2.753,9.58,0.038,9.56512,2.79,16.68,2.354,1.739,3.58,3.18734,2.984,57.57,1.16697,40.55506,3.611,1.107,6.43,0.48877,3341.72998
2014-09-08,3.81,4.236,4.733,1.9614,1.02638,6.02,21.19,3.36,8.84569,1.453,3.591,2.715,9.52,0.037,9.53863,2.82,16.76,2.335,1.739,3.59,3.15888,2.956,57.18,1.15262,40.93247,3.592,1.094,6.36,0.48877,3335.189941
2014-09-09,3.8,4.263,4.751,1.9697,1.03012,5.99,21.24,3.35,8.88209,1.457,3.583,2.715,9.52,0.037,9.53863,2.79,16.87,2.326,1.748,3.57,3.14939,2.984,57.66,1.15262,40.51824,3.574,1.103,6.32,0.48877,3342.959961
2014-09-10,3.81,4.254,4.806,1.9614,1.02263,5.99,21.21,3.36,8.88209,1.444,3.583,2.706,9.51,0.038,9.54746,2.79,16.77,2.335,1.743,3.57,3.11145,2.984,57.11,1.14784,40.20528,3.556,1.089,6.27,0.49356,3338.629883
2014-09-11,3.81,4.245,4.77,1.9614,1.02638,6.03,21.33,3.36,8.84569,1.448,3.6,2.696,9.56,0.04,9.52096,2.77,16.89,2.344,1.739,3.57,3.11145,3.022,57.47,1.13827,40.26973,3.546,1.098,6.37,0.48398,3347.280029
2014-09-12,3.83,4.245,4.761,1.9614,1.04136,6.02,21.37,3.38,8.89119,1.466,3.609,2.715,9.57,0.039,9.4503,2.75,17.02,2.317,1.743,3.57,3.12093,3.003,56.95,1.11914,40.26973,3.556,1.094,6.34,0.48398,3345.550049
2014-09-15,3.78,4.217,4.779,1.91153,1.01889,6.01,21.15,3.35,8.80019,1.435,3.626,2.687,9.46,0.039,9.36198,2.77,16.8,2.317,1.721,3.54,3.05453,2.965,56.85,1.08088,39.9015,3.519,1.084,6.31,0.48398,3312.469971
2014-09-16,3.77,4.199,4.742,1.8949,1.0039,6,20.88,3.33,8.74559,1.422,3.574,2.659,9.32,0.038,9.23833,2.77,16.64,2.308,1.708,3.46,3.01659,2.937,56.68,1.0474,39.7358,3.473,1.075,6.22,0.47919,3272.620117
2014-09-17,3.78,4.19,4.806,1.90322,1.02263,6.04,20.9,3.35,8.84569,1.435,3.583,2.687,9.5,0.038,9.33549,2.77,16.76,2.262,1.704,3.48,3.05453,2.965,56.9,1.07131,39.9475,3.519,1.08,6.32,0.48398,3296.47998
2014-09-18,3.79,4.19,4.761,1.88659,1.06384,5.97,20.85,3.35,8.9094,1.388,3.591,2.649,9.43,0.038,9.31782,2.79,16.73,2.262,1.695,3.45,3.06402,2.956,57.11,1.0761,40.11321,3.473,1.071,6.35,0.48398,3297.290039
2014-09-19,3.8,4.245,4.761,1.86166,1.06757,6.04,20.93,3.35,8.9822,1.366,3.591,2.649,9.45,0.038,9.31782,2.79,16.66,2.289,1.686,3.48,3.11145,2.937,57.29,1.07131,40.2421,3.482,1.094,6.42,0.48398,3305.050049
2014-09-22,3.78,4.217,4.797,1.87829,1.04136,6.02,20.95,3.36,8.84569,1.379,3.574,2.63,9.39,0.038,9.27366,2.78,16.69,2.271,1.691,3.48,3.0735,2.947,56.99,1.06175,40.28809,3.455,1.084,6.46,0.49836,3296.570068
2014-09-23,3.78,4.245,4.751,1.87829,1.03386,6.07,21.09,3.37,8.84569,1.375,3.548,2.602,9.41,0.038,9.27366,2.78,16.89,2.252,1.682,3.5,3.0735,2.947,56.42,1.10001,39.88315,3.427,1.089,6.39,0.49836,3298.090088
2014-09-24,3.81,4.282,4.797,1.86997,1.02638,6.12,21.08,3.39,8.87299,1.375,3.6,2.621,9.38,0.038,9.32666,2.78,16.95,2.262,1.678,3.48,3.06402,2.937,55.36,1.08088,40.00277,3.418,1.08,6.37,0.48398,3292.810059
2014-09-25,3.82,4.291,4.797,1.86997,1.04136,6.14,21.03,3.36,8.82749,1.375,3.591,2.64,9.31,0.038,9.256,2.81,16.9,2.271,1.665,3.46,3.0735,2.947,55.41,1.09044,39.95677,3.473,1.084,6.45,0.48877,3290.98999
2014-09-26,3.81,4.291,4.77,1.8949,1.04136,6.13,20.98,3.38,8.85479,1.383,3.583,2.602,9.45,0.038,9.31782,2.78,17.02,2.252,1.665,3.48,3.06402,2.928,55.05,1.10001,39.83706,3.427,1.066,6.31,0.48877,3292.209961
2014-09-29,3.81,4.291,4.779,1.88659,1.0451,6.14,20.92,3.4,8.87299,1.383,3.583,2.621,9.42,0.038,9.30016,2.82,17.02,2.298,1.669,3.49,3.06402,2.928,54.3,1.09044,39.91996,3.455,1.066,6.24,0.48877,3289.719971
2014-09-30,3.82,4.236,4.761,1.86997,0.97393,6.19,20.77,3.35,8.86389,1.379,3.583,2.564,9.34,0.04,9.27366,2.8,16.92,2.206,1.669,3.48,3.03556,2.909,54.72,1.09044,39.49656,3.436,1.084,6.26,0.49356,3276.73999
2014-10-01,3.81,4.217,4.733,1.86997,0.96269,6.15,20.79,3.34,8.86389,1.383,3.557,2.573,9.27,0.04,9.21184,2.82,16.91,2.28,1.686,3.46,3.02607,2.871,54.33,1.06653,39.01789,3.381,1.066,6.17,0.48877,3264.090088
2014-10-02,3.8,4.226,4.65,1.86997,0.95895,5.95,20.65,3.32,8.83659,1.37,3.548,2.536,9.2,0.039,9.22067,2.82,16.77,2.262,1.682,3.44,2.95018,2.843,52.88,1.0474,37.34265,3.289,1.048,6.08,0.48398,3228.709961
2014-10-03,3.84,4.226,4.724,1.87829,0.97768,6.01,20.81,3.34,8.86389,1.388,3.565,2.526,9.16,0.039,9.18534,2.83,16.95,2.335,1.682,3.45,2.96916,2.862,53.99,1.06175,37.14941,3.289,1.057,6.11,0.47919,3253.23999
2014-10-07,3.82,4.199,4.678,1.86166,0.97768,5.95,20.7,3.32,8.84569,1.375,3.557,2.573,9.18,0.039,9.09702,2.82,16.91,2.317,1.669,3.43,2.92172,2.871,53.94,1.05218,38.00538,3.289,1.034,6.19,0.48877,3243.98999
2014-10-08,3.85,4.19,4.641,1.85335,0.95895,5.91,20.63,3.31,8.83659,1.37,3.539,2.555,8.99,0.039,9.08819,2.81,16.76,2.289,1.669,3.43,2.87429,2.862,53.17,1.04262,37.41628,3.326,1.034,6.22,0.47919,3226.709961
2014-10-09,3.8,4.162,4.659,1.85335,0.96644,6.03,20.86,3.35,8.9549,1.388,3.557,2.592,9.13,0.039,9.04403,2.81,16.88,2.308,1.682,3.48,2.95967,2.9,54.18,1.06653,37.96857,3.381,1.043,6.34,0.47919,3259.25
2014-10-10,3.79,4.153,4.595,1.83673,0.94771,5.95,20.58,3.32,8.86389,1.37,3.539,2.545,9.02,0.039,8.88505,2.81,16.75,2.344,1.673,3.43,2.91224,2.862,53.43,1.05218,37.37029,3.363,1.029,6.28,0.4744,3223.870117
2014-10-13,3.79,4.135,4.549,1.82842,0.9552,5.97,20.51,3.31,8.81839,1.366,3.557,2.517,8.89,0.039,8.84089,2.81,16.53,2.271,1.656,3.4,2.87429,2.834,53.43,1.0474,36.72601,3.344,1.029,6.22,0.4696,3202.149902
2014-10-14,3.78,4.107,4.549,1.82842,0.95145,5.96,20.36,3.3,8.73649,1.383,3.557,2.507,8.93,0.039,8.82323,2.81,16.5,2.243,1.656,3.4,2.86481,2.843,53.65,1.03784,36.772,3.354,1.025,6.26,0.4744,3194.399902
2014-10-15,3.79,4.079,4.568,1.86166,0.95145,5.98,20.41,3.3,8.76379,1.392,3.539,2.517,9,0.039,8.75257,2.8,16.57,2.243,1.678,3.39,2.87429,2.824,53.2,1.04262,37.04815,3.372,1.025,6.22,0.46002,3198.719971
2014-10-16,3.78,4.061,4.43,1.86166,0.92149,5.86,20.15,3.27,8.66368,1.383,3.496,2.488,8.97,0.039,8.42579,2.76,16.31,2.17,1.682,3.36,2.82686,2.824,52.79,1.01392,36.51421,3.308,1.011,6.11,0.45044,3154.209961
2014-10-17,3.78,4.07,4.393,1.86166,0.94022,5.87,20.26,3.3,8.69098,1.37,3.496,2.507,9.04,0.039,8.35513,2.75,16.45,2.234,1.673,3.34,2.80789,2.852,53.25,1.0187,37.55435,3.326,1.025,6.15,0.46002,3167.72998
